CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Class
1.7302378113027874,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.9843071985391919,-3.0410902724502757,1.1182815732347116,-1.2672779028228829,1.672143802125759,1.5389427954152752,0.8090484494958151,0.44163005048624226,3.5285197709162164,0
-0.41043049535804194,-0.48876174454992016,-1.0307681915676263,-0.27407714164062086,-0.38141033082374576,0.04838714843477089,0.17521831677056743,-0.23043760226059778,-0.5183369094289447,-0.6650270535669502,-0.8478945577774465,0.4274665880545081,-0.8893396438573321,1
1.3576509523033542,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.010238544033425,0.522381387559991,0.8807430838245699,-1.1684202561882124,1.672143802125759,1.5389427954152752,0.8090484494958151,0.07250842957303358,1.4743824862061667,0
0.6037167657613202,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.258229524700668,-1.0159711729541976,0.07594850030065711,-0.8267218200570232,1.672143802125759,1.5389427954152752,0.8090484494958151,-3.8428173351135024,0.6265104773102335,0
0.7511382275281572,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.258229524700668,0.7835039624074168,0.9161965897066806,-0.8149768278883057,1.672143802125759,1.5389427954152752,0.8090484494958151,-2.9964959799618476,0.9793256389067323,0
-0.4044102846620415,0.7918367127861153,-0.9020041084018696,-0.27407714164062086,-1.0902004409994481,-0.2638246258393274,-0.11904578205095169,1.20492407225319,-0.40304845092606556,-0.6412003524968721,-0.8478945577774465,0.41678951637520023,-0.037284055970135586,1
0.7709502569441445,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.5175429796429983,-0.13610162727265143,1.0012850038237464,-0.7758427041844413,1.672143802125759,1.5389427954152752,0.8090484494958151,0.2542365475432911,0.7478342680568557,0
1.2140456564837796,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.3705986885090111,0.5337345429881399,1.1182815732347116,-1.0815929051757505,1.672143802125759,1.5389427954152752,0.8090484494958151,-3.5007152425316024,1.1926881674611363,0
-0.40662129321725277,-0.48876174454992016,0.2539461836543552,-0.27407714164062086,-1.0124064045167485,-0.1999631265559894,-0.8032984455756879,0.13712834698711884,-0.5183369094289447,-0.05744617627995837,0.11865552979862237,0.3333340377389786,-0.33431816434979666,1
0.010179933714344629,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.8659729453431149,-1.3040574919434789,0.9835582508826911,-0.8076540392487004,1.672143802125759,1.5389427954152752,0.8090484494958151,0.26611206604374593,-0.3454743749931642,1
5.518269980413714,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.3705986885090111,-0.7434954426786214,1.1182815732347116,-1.136038314216971,1.672143802125759,1.5389427954152752,0.8090484494958151,-3.854257054769903,-0.35663058563653177,0
-0.3992176063019285,-0.48876174454992016,2.435619456383255,-0.27407714164062086,0.47432407048594327,-1.1734962045197659,0.8594709802953037,-0.9420795164185964,-0.6336253679318239,1.806993182453654,0.7630222548493366,0.42191015279282706,0.7520178470481181,0
-0.3255358912788147,0.36497056034077013,-1.0424740173099676,-0.27407714164062086,0.8027877800795616,1.040369103969288,0.5722975826502068,-0.7937217206032179,-0.5183369094289447,-0.8556406621275752,-2.50483756505071,0.3018475712561224,0.29600773700046973,1
-0.41089707039174006,1.0052697890087878,-0.7366593197912957,-0.27407714164062086,-1.004627000868479,-0.8158718085330715,-1.420189447924414,1.3497631254755114,-0.9794907434404613,-0.617373651426794,-0.7098159738380093,0.41025253371439935,-0.03310047697887285,0
-0.41311388211901223,-0.48876174454992016,-0.9810184321626748,-0.27407714164062086,-0.969187495359694,-0.3787753245493366,-0.7075739796939889,2.0025849776387594,-0.7489138264347031,-0.3314532385858567,0.16468172444510254,0.3189526758852173,-0.29806047975885214,0
0.43832520139063236,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.079388798684714,-0.12474847184450241,0.3418497944164873,-0.8875390062262121,1.672143802125759,1.5389427954152752,0.8090484494958151,-2.8287134250012977,1.2345239573737647,0
-0.40857696220178347,-0.48876174454992016,-1.0307681915676263,-0.27407714164062086,-0.38141033082374576,-0.37026045797822454,-0.7536635373407328,-0.11755253582928087,-0.5183369094289447,-0.6650270535669502,-0.8478945577774465,0.40164550654434555,-0.35663058563653177,1
-0.38546176724871917,-0.48876174454992016,-0.1747796841589028,-0.27407714164062086,-0.08752174855577141,-0.02115092856264225,0.5084812720624077,-0.2564477671038709,-0.6336253679318239,-0.617373651426794,-0.01942305414081651,0.4033887019205587,-0.6648209046595601,1
-0.39699150949935885,0.04482094600676127,-0.4718150123708188,-0.27407714164062086,-0.26039738518399164,-0.39296676883452253,0.6183871402969511,1.3266535457427315,-0.5183369094289447,-0.5756769245541573,-1.4922612828281607,0.33061029496364497,0.6181433193277079,0
0.8701148611211791,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.4164962901097424,0.18462501357255898,1.1182815732347116,-0.9240102976974925,1.672143802125759,1.5389427954152752,0.8090484494958151,-0.4098119410830392,0.3280818426001515,0
-0.4101577462711786,-0.48876174454992016,-1.1244147975063583,-0.27407714164062086,-0.5629297492833769,1.0304350929696593,0.632568542649795,-0.18088990250430786,-0.8642022849375822,-0.819900610522458,-0.29558022201969264,0.44163005048624226,-0.9995072239605866,1
4.403294926004658,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.2004017443244672,-1.0642220835238305,0.6006603873558958,-1.0435999952858506,1.672143802125759,1.5389427954152752,0.8090484494958151,-0.2931268005877482,2.0517163870004373,0
1.2468916103485979,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.2609082171443442,-1.988085106489456,1.1182815732347116,-1.052111548315002,1.672143802125759,1.5389427954152752,0.8090484494958151,0.1803686434762443,2.5035429180568234,0
-0.3948652272562371,-0.48876174454992016,-0.612284921278917,-0.27407714164062086,-0.9173248043712283,-0.7023402542515814,-1.2464672691020715,0.6173416097882433,-0.7489138264347031,-1.0402975954206806,-0.2495540273732141,0.44163005048624226,0.20675805185352952,0
-0.2830543505240416,-0.48876174454992016,-0.43230785049041615,-0.27407714164062086,-0.13938443954423843,-0.8229675306756644,0.9410140438241581,-0.007092548752638441,-0.6336253679318239,-0.5995036256242354,1.1772580066676517,0.026204802392362468,0.7924591106303259,0
-0.403928621380985,0.5784036365634427,-0.8727395440460157,-0.27407714164062086,-0.8741058952141733,0.24848651285589698,-0.023321316169252725,1.6278388914781827,-0.17247153392030726,-0.7365071567771846,0.5789174762634176,0.44163005048624226,-0.8279804853188105,1
-0.40044323624119527,0.45034379082983916,-0.7659238841471494,-0.27407714164062086,-1.064269095505215,0.2924799901399739,-1.9661734385089185,1.7092454768743135,-0.2877599924231864,-0.4625000944712863,0.30276030838454143,0.43487516840341495,-0.9437261707437488,1
0.11204301289970768,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.4164962901097424,-3.8599366077055213,0.6892941520611724,-1.0408420619021033,1.672143802125759,1.5389427954152752,0.8090484494958151,-0.018137729990068383,-0.7735939584323938,1
-0.4055802041495234,1.2187028652314604,-0.6854463321685514,-0.27407714164062086,-0.9259685862026389,0.8133059954063091,-0.90965896322202,0.2211977646158334,-0.6336253679318239,-0.9152074148027705,-0.38763261131265137,0.44163005048624226,-1.3509278592266643,1
1.766542455715915,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,0.3705986885090111,-2.3457095024761494,1.1182815732347116,-1.0690395532221415,1.672143802125759,1.5389427954152752,0.8090484494958151,-3.5689177616259555,3.026490291964677,0
-0.2608723056383735,-0.48876174454992016,1.2416252306644204,-0.27407714164062086,0.4397489431602992,-0.30497981426636744,1.1182815732347116,-0.9723216824886544,-0.5183369094289447,-0.027662799942360723,-1.7223922560605585,-0.026962656582149254,-0.8698162752314389,1
-0.2244562403216761,-0.48876174454992016,1.2416252306644204,-0.27407714164062086,2.738994910315626,-0.2255077262693231,1.0225571073530126,-1.038559634274174,-0.5183369094289447,-0.027662799942360723,-1.7223922560605585,0.17906124694408412,0.1997854202014247,1
2.4145014353502163,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.2609082171443442,-2.3116500361917023,1.1182815732347116,-1.1102659022516073,1.672143802125759,1.5389427954152752,0.8090484494958151,0.44163005048624226,2.177223756738323,0
0.6258663128834472,-0.48876174454992016,1.0250674544311027,3.6413105960825334,1.8659729453431149,-0.09778472770264711,1.026102457941224,-0.7988096321904761,1.672143802125759,1.5389427954152752,0.8090484494958151,0.23277345447366268,0.6878696358487552,0
0.24093146437278426,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.6066594904007845,-0.08785071670301846,1.1182815732347116,-0.8546340079235704,1.672143802125759,1.5389427954152752,0.8090484494958151,0.4284471354536279,0.5470224764762396,0
-0.4034260666805092,0.36497056034077013,-0.6049687801899536,-0.27407714164062086,-0.7790242950686522,0.36485635599442273,-0.3459482196964598,0.05486585123051489,-0.7489138264347031,-1.0998643480958759,0.07262933515214384,0.4204938065496536,-0.6885278522767162,1
-0.4125672233108734,2.926167475012841,-1.1302677103775292,-0.27407714164062086,-1.3495138959417783,0.01290853772180477,-1.7959966102747873,1.3358783574056108,-0.6336253679318239,-0.4208033675986496,-1.078025531009844,0.44163005048624226,-1.115252909385525,1
-0.41434183332710334,3.1396005512355134,-1.5150967316570063,-0.27407714164062086,-1.2457885139648464,0.14488896957403555,-1.1613788549850057,2.5608287349697028,-0.8642022849375822,-0.5637635740191183,-0.5257111952520902,0.44163005048624226,-0.9618550130392212,1
-0.39927331675371336,-0.48876174454992016,2.1298047588645828,-0.27407714164062086,0.23229817920643497,-0.6030001442552786,1.0119210555883795,-0.8833545555750091,-0.8642022849375822,-1.3083479824590594,0.30276030838454143,0.1519327689017614,1.7769946999075117,0
-0.4159934160956417,0.2795973298517011,-1.285369901463554,-0.27407714164062086,-0.13938443954423843,0.417364699849613,-0.11550043146274032,0.13689059410920973,-0.9794907434404613,-0.6650270535669502,-1.4462350881816806,0.44163005048624226,-1.0720225931424756,1
-0.3912196745675659,-0.48876174454992016,-0.612284921278917,-0.27407714164062086,-0.9173248043712283,-0.9634628290990086,-0.22895165028549463,1.0868084425078692,-0.7489138264347031,-1.0402975954206806,-0.2495540273732141,0.44163005048624226,0.49263594958982276,0
-0.4075869410481902,1.4321359414541328,-1.1200251128529803,-0.27407714164062086,-1.0124064045167485,0.7111275965529681,-0.969929923221608,-0.006426840694492374,-0.5183369094289447,-0.05744617627995837,-1.4922612828281607,0.4086182880491994,-0.8349531169709153,1
-0.3901170718759907,-0.48876174454992016,-0.612284921278917,-0.27407714164062086,-0.9173248043712283,-0.35606901369303734,0.6042057379441066,0.8974144999653524,-0.7489138264347031,-1.0402975954206806,-0.2495540273732141,0.3963069707046916,0.8552127954992682,0
1.4257105542338468,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.010238544033425,0.3747903669940539,1.0863734179408118,-1.085539602949044,1.672143802125759,1.5389427954152752,0.8090484494958151,0.44163005048624226,1.173164798835243,0
-0.38726191122201714,-0.48876174454992016,-0.612284921278917,-0.27407714164062086,-0.9173248043712283,-1.2515491480882899,0.9516500955887912,0.9832908394661773,-0.7489138264347031,-1.0402975954206806,-0.2495540273732141,0.44163005048624226,2.530038918334821,0
-0.41377544373395736,1.859002093899478,-1.070275353448029,-0.27407714164062086,-0.606148658440432,0.5890811757003672,-0.42749128322531454,0.9177185957388032,-0.5183369094289447,-0.22423308377050516,-0.38763261131265137,0.44163005048624226,-0.7652268004498681,1
-0.3789564113684256,-0.48876174454992016,1.579630948974532,-0.27407714164062086,0.6039807979571085,0.21300790214293086,1.0757373661761787,-0.946073764767472,-0.6336253679318239,0.17486415915330325,1.2693103959606102,0.44163005048624226,0.37967931682572653,0
0.25889576380457435,-0.48876174454992016,1.0250674544311027,-0.27407714164062086,1.3732773809526873,0.32937774528145786,0.7602011638253938,-0.4757510216873727,1.672143802125759,1.5389427954152752,0.8090484494958151,0.40807353949413255,-0.3315291116889548,1
-0.39685687590754554,-0.48876174454992016,-0.37085226534312316,-0.27407714164062086,-0.29497251250963563,-0.6313830328256504,0.8311081755896153,-0.7565847210737914,-0.5183369094289447,-0.14083963002523178,1.1312318120211715,0.4282292360316014,0.835689426873375,0
-0.39992559329336097,-0.48876174454992016,-0.1586841737631833,-0.27407714164062086,-0.06159040306153839,-0.7803931978201066,-0.11550043146274032,-0.4959124657340781,-0.40304845092606556,0.1450807828157056,-0.29558022201969264,0.38279720653903687,0.13145363001079843,0
-0.40892283125661444,-0.48876174454992016,-1.1492896772088341,-0.27407714164062086,-0.8135994223942957,0.07393174814810458,-1.8172687138040535,0.6716443671027186,-0.6336253679318239,0.13316743228066655,-0.7098159738380093,0.20531812729829962,-0.7429143791631331,1
-0.36299420629765367,-0.48876174454992016,-0.716174124742198,-0.27407714164062086,-0.43327302181221183,1.6051885865197026,0.29930558735795487,-0.062108564700841286,-0.17247153392030726,-0.5995036256242354,-0.4796850006056117,0.21545045042254068,-1.03437038222111,1
-0.40647969581896626,0.04482094600676127,-0.4718150123708188,-0.27407714164062086,-0.26039738518399164,-0.3816136134063723,-0.06586552322778565,0.8361218080403451,-0.5183369094289447,-0.5756769245541573,-1.4922612828281607,0.4274665880545081,-0.03310047697887285,1
0.05883140700429001,-0.48876174454992016,1.2416252306644204,-0.27407714164062086,2.738994910315626,-1.1536281825205048,1.1182815732347116,-1.1366089211239534,-0.5183369094289447,-0.027662799942360723,-1.7223922560605585,0.44163005048624226,1.9178418592800273,0
