number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
-1.011905962245562,1.4621627168888112,1.9165774091357772,1.01210827599764,1.7460624850060393,-1.1576580158693124,-0.3187194625810904,1.4895769673804118,0.5484483592046139,1.6480949136138345,1.0998360368840636,0.10975524418506497,-1.4343146925441355,0.05297458570383046,-1.4033633732583508,-0.9947366707863663,1.1434099077116537,-0.05012421272733305,-1.6030660703900277,0.26474487798702384,-1.560993775356437,0.6430122434372698,1.4652268243518138,0.24440708753918214,1.486720305592232,-1.0382340200054234,-0.7063246808464284,0.43383188443830506,0.5794047582139036,0.9455840441430742,-0.8822339989004149,0.0671139913096767,1.7640503150512175,-0.5016305489720727,1.6432887738211266,-0.7838835959442053,-0.06628239520073147,-0.20821985131533774,1.6392606858185401,-0.07189876593843753,-1.299906166873172,0.37746572797786865,-1.0144660168925368,0.7106565657520734,-0.7504121799000742,-0.5016138947383916,1.2915370310878191,-0.26081198176778453,-1.1622828503590992,-0.3228628721779504,-0.24958775955506338,-0.8399972557254597,1.2437649650269016,-0.8535048741872945,1.4017075920460256,-0.9034299481679867,-1.2955542897005135,-0.435597299459094,1.6203413170856196,-0.5091230444350408,-1.077433788907826,0.35996446488595574,1.673392722271507,-0.12036215199396619,1.8524875177597113,-0.3227781305137558,0.03226757262981858,-0.14263339749739082,1.653489484400762,0.45605349075718193,1.190825058371197,-0.35210604727880596,0.41297537950197466,-0.26163284146641463,0.48712960109585557,-0.9765969678991462,0.4769194228417562,-0.4464676173400851,-1.258923476145774,-0.4433154069150054,0.17525774747133535,-183.15
-1.011905962245562,-0.3931736852415541,-0.784058661582441,-0.294252513470356,-0.6714103271991297,-0.8025239868685662,0.4498646478632217,-0.5832725074790953,-0.9079435551488338,-0.5101480263781991,-0.6067858558034522,0.19141902565100757,0.6416161826625908,0.17323504198373676,0.6522259855910356,-0.9836436990116597,-0.5683342954644088,-0.05012421272733305,0.48869427424448036,0.2032189925663149,0.5451724881531449,0.342326910609696,-0.5549216328470048,0.03691353093804486,-0.6109091398506376,-1.021169167637009,0.3666416352191279,0.43383188443830506,-1.0549919604010505,0.7033177277295473,0.8519125081486666,-0.8202343029000747,-0.6843374798274611,-0.7880327371982705,-0.635248229655131,-0.9150057074415642,-0.852243865697464,-0.20821985131533774,-0.39725365999886314,-0.49495723714981144,0.29124284409014733,-0.0626817471461119,0.5804336599827301,0.06357693039282446,0.41473304558276286,-1.0582401635083618,-0.7722635179531866,-0.26081198176778453,0.46677502312041674,0.0213994197790604,0.0669684048973663,-0.1253622584123553,-0.45622103852756335,-0.3554254474383487,-0.6267314126591736,-0.8416536920837608,-0.2852135116744999,-0.435597299459094,-0.3116443375709837,-0.18598103861359397,0.7067255967994565,-0.02586432524067582,-0.3160532548995488,-0.6663617119631184,-0.605402164317587,-0.8868656211805309,-0.6423441473387079,-0.14263339749739082,-0.254001301409663,0.7482184666949661,0.07915482060966365,-0.35210604727880596,-0.7445205578883372,-0.26163284146641463,-0.7377552916392036,-0.9765969678991462,-0.2882403498831535,-0.4464676173400851,-0.1575303244354213,-0.4433154069150054,-0.6825070147522346,-180.15
-1.011905962245562,-0.3931736852415541,-0.9568887566761896,-0.294252513470356,-0.8144536344525705,-0.8025239868685662,0.6817650260145234,-0.5832725074790953,-1.1400118557050318,-0.5101480263781991,-0.6506731746338682,0.19141902565100757,0.8742503959371968,0.17323504198373676,0.9089006100664944,-0.9836436990116597,-0.8453506111319117,-0.05012421272733305,0.7443893246082959,0.2032189925663149,0.5349694719597771,0.342326910609696,-0.7360917947098482,0.03691353093804486,-0.7718770740373888,-1.021169167637009,0.5868731474305968,0.43383188443830506,-1.3977104949430312,0.7033177277295473,0.9084894109677603,-0.8202343029000747,-1.0490730300398827,-0.7880327371982705,-0.663319697132416,-0.9150057074415642,0.21738890894055693,-0.20821985131533774,-0.9562001533134823,-0.49495723714981144,-0.5992795152665628,-0.0626817471461119,0.6441024738082487,0.06357693039282446,0.4710549826462752,-1.0582401635083618,-1.2535569689814239,-0.26081198176778453,0.9185984897098709,0.0213994197790604,0.1408524308987024,-0.1253622584123553,-0.7300296666389382,-0.3554254474383487,-0.7346391930042473,-0.8416536920837608,0.5798869852818401,-0.435597299459094,-0.8325756601153992,-0.18598103861359397,0.47491710265754067,-0.02586432524067582,-0.8098120022595114,-0.6663617119631184,-0.6397799328081044,-0.8868656211805309,-0.23595154494802953,-0.14263339749739082,-0.777565723739472,0.7482184666949661,-0.7410316681762019,-0.35210604727880596,-0.5996260619656617,-0.26163284146641463,-0.5881336239301499,-0.9765969678991462,-0.5568408913283025,-0.4464676173400851,0.03476095276408853,-0.4433154069150054,-0.5303230402064553,-183.15
-1.011905962245562,0.7091626597804288,-0.38913043661071856,0.5567711385545031,-0.6033668414439172,-0.9445775984688632,0.005941066830731094,-0.49171831957279694,-0.45353564350283887,0.4889453980222737,0.8929386766835337,-0.2979050842618558,0.6814893954480291,-0.5767561169866947,0.6295697882974414,-1.0601682684223692,-0.8471650266664691,-0.05012421272733305,0.7441943664205071,0.6118768900492527,0.9009087005027073,-0.16883815519717937,-0.7897537971232814,-0.33333263720597334,-0.7506917111857506,-1.0004254202312355,0.29304137957729326,0.43383188443830506,-1.0000173016370484,0.3643425581229449,0.03401221555310263,-0.11221664584234194,-0.7678298233470415,-0.5532940310769691,-0.6521159766579171,-0.7922088093726101,0.42321056946412283,-0.20821985131533774,-1.2596343673773833,-0.20756597389687612,-0.18106777495296134,0.33431401473041955,0.6563523350369262,0.6568363858927965,0.8728152391591144,-0.5425498306651956,-0.6093205962024362,-0.26081198176778453,0.83693416669846,-0.29424503991505097,-0.6850799533537373,-1.110399687141233,-1.0578176906296999,-1.0899530299919589,-0.7542483801384466,-1.0119335214483114,0.3994693834112967,-0.435597299459094,-1.1474334807539208,-0.5035466376964177,-0.5572603708334498,-0.09601501435460882,-1.1180064803844427,-0.8198555641632814,-0.642839312673771,-1.019592089572713,0.048523276725445666,-0.14263339749739082,-1.1016598148179377,0.8069488308147749,-1.3828599769312617,-0.35210604727880596,0.41297537950197466,-0.26163284146641463,0.48712960109585557,-0.9765969678991462,-0.7210434384387674,-0.4464676173400851,0.45924984052237566,-0.4433154069150054,0.17525774747133535,-250.15
0.9593394187522848,-0.7565328132910433,-0.789666895652127,-0.3817238952630617,-0.6745669837547837,1.130983504357722,0.8010280776351911,-0.5832725074790953,-0.4698684798332935,-0.9724096414733845,-0.6096795251768868,0.007543801576079604,0.6429678687176715,0.28382317417251063,0.6541280609585564,1.0210256590256546,-0.41722061288297474,-0.05012421272733305,0.6671477028348045,-0.8994103609450649,0.5423045910220337,0.13786088428694723,-0.5501807861946163,0.45485732122026257,-0.6082939787203135,0.9998493591058568,0.9172423101598803,0.43383188443830506,-0.33281840543819285,-0.4967822915256028,0.8601834325261869,0.41076664472286045,-0.6948066686899378,1.0196115760155415,-0.635371483169474,1.184335612087559,0.5597140541636922,-0.20821985131533774,-0.5207627946697467,-0.46418251745266903,0.21867809655383477,-1.0989701407836014,0.49527078991969004,-0.9144762636122348,0.301118301504959,0.34405615417470586,-0.7420183026444823,-0.26081198176778453,0.6013284082817971,0.0005449835279668724,0.2406318735100116,0.7429385777824856,-0.4524231750097847,1.1305852820493327,-0.6263581006696234,1.1714857336229056,0.9205727697816242,-0.2291530817059378,-0.42500916253723414,-0.1716862529872918,0.7232559212023623,-0.44340122684680466,-0.40388731303340736,0.7514202779510432,-0.6070928742433501,0.9049417021139309,-0.13028946832645277,-0.14263339749739082,-0.3697061461234329,-1.0888843154830734,-0.09794989051316304,0.4407933217877215,-0.6434019797509658,0.6233314838739399,-0.6334471409171251,1.0860650757231594,0.16104323540812893,-0.4464676173400851,0.623313220074447,-0.2093360521546437,-0.57420196778873,-216.15
0.9593394187522848,2.1927615073650184,2.332069159029681,2.2602762989674328,1.531877492044614,0.9889298927574234,-1.193315174465997,1.4895769673804118,2.708998556396269,1.1525955968230273,2.913523696388636,-1.206348795182179,-0.9219145230597628,-1.3648138066021336,-0.9384209312680669,0.9015179409672999,1.111547414352453,-0.05012421272733305,-1.1757458380004002,-0.27147843204550204,-0.4395784170646885,1.3165473889710344,1.0580989321599064,1.4684670193276248,0.9307722259096759,1.0080554974818714,-0.6001893288564988,0.43383188443830506,1.768259362605163,-0.1620208652313753,-0.11155893144142855,0.5359597310365339,1.2426418914243758,1.1485571390106066,0.2837428022029145,1.3203140980848176,1.0438748514574718,-0.20821985131533774,0.24685015317689932,-0.8570964812331997,-0.7857511030806913,-0.18933202552737494,-0.7824024280557432,0.4919477324026627,-0.12330084046154129,1.7270134193551343,2.5971988590394988,-0.26081198176778453,-1.9819618273526984,-0.6525727127795635,-1.0341637386975269,-0.9876369832784677,0.3916032626139251,-0.29861190526428527,0.38253381983349477,1.066034577396526,-0.14340045310601632,-0.435597299459094,-0.08378849127517465,-0.9340832427885114,-0.7343477130561853,-1.0607272910494148,0.15727472504402323,0.08168587794298392,0.13311603325505078,0.21760820508298687,1.5277923494275154,-0.14263339749739082,-0.06839144634799048,-0.8224205115470884,-0.04645320954380163,0.4407933217877215,2.399230756758004,0.6233314838739399,2.754753973132963,1.0860650757231594,0.41469084574193543,-0.4464676173400851,0.8601573486524523,-0.2093360521546437,0.6950074905738891,-193.95
-1.011905962245562,0.8269016005440366,1.5335289918170447,0.6330656215625834,1.5699911971239944,-0.9761450677133748,-0.2590879367707551,-0.18207022017107904,0.2555935025663762,0.6504732693622458,-0.21469365570314647,-0.3611286570096813,-1.5626700893413978,-0.6791995763586401,-1.5830457479650262,-1.0719302056705138,1.090584132066497,-0.05012421272733305,-1.5682762824199334,0.671428584200762,-1.3141961744707182,0.16191571091315177,1.385494403379828,-0.09113074432175042,1.4324673214205519,-1.0125877982815723,-0.8206748162480745,0.43383188443830506,0.5794047582139036,0.5728812997915935,-1.0489975130643083,0.25321182231648715,1.767493290007233,-0.45059717134290583,1.634118856229702,-0.7824960603728057,0.024364450107573522,-0.20821985131533774,1.6392606858185401,0.09362768731799546,-1.1385846845822865,0.37746572797786865,-1.0785247482690692,0.7106565657520734,-0.8652748513308827,-0.5016138947383916,1.2417328269787025,-0.26081198176778453,-1.1869110785780963,-0.3228628721779504,-0.07295702213254407,-0.9558840120465227,1.1960980101571108,-0.9505249569991894,1.3643818574052493,-0.9420737893705998,-1.440844240660745,-0.435597299459094,1.6203413170856196,-0.5156495730395071,-1.0251393073182626,-0.02586432524067582,1.5664732262721135,-0.6663617119631184,1.4405983758452212,-0.8868656211805309,-0.6423441473387079,-0.14263339749739082,1.653489484400762,0.7482184666949661,1.3887164622179655,-0.35210604727880596,0.19628669310176675,-0.26163284146641463,0.2526124581717303,-0.9765969678991462,0.5262461663351957,-0.4464676173400851,-1.258923476145774,-0.4433154069150054,0.06102585528201395,-253.15
0.9593394187522848,-1.2656765623759223,-0.8034161146616784,-1.3462173675579026,-0.6873105231831657,0.6495795983789331,0.68839075110456,-0.5832725074790953,-0.4414635470846768,-0.49984556533601393,-0.5857263731412383,-0.9508201886597171,0.6036139606131479,-0.9852392825839518,0.5991237256221077,0.9385142720235552,-0.4082078852510355,-0.05012421272733305,0.6482066314758683,-0.4651295256956007,0.6091480394799335,-0.7762225275088798,-0.5532845682162287,-0.5400845450758383,-0.6074343271255873,0.8971747430631997,0.907363551430231,0.43383188443830506,-0.31704460984037053,-0.14599678972275115,0.8507876170502623,-1.339906405512125,-0.7457182409401698,0.12454032901222863,-0.6345955135733377,0.8936469098791306,0.061689621705111955,-0.20821985131533774,-0.5401390942671707,-1.1977976558985037,0.018302070039618697,-0.6363837747709473,0.48312293161337755,-0.12153308021258818,0.3218570708609043,1.196790256698864,-0.5734609358071312,-0.26081198176778453,0.5434446093332665,-0.351988158923745,0.19293849131197802,0.2639399849888331,-0.45718256111658634,0.7924066752271579,-0.6210977050431299,1.2165521176919156,0.9554079202206822,-0.435597299459094,-0.4422835163613146,-0.5581326550452061,0.6526524118721986,1.7453002735079028,-0.3590125917438347,1.6730098966712068,-0.6037919643882887,1.6254568162429208,0.7068792925983444,-0.14263339749739082,-0.38785734363790564,-0.2632607157228654,-0.08003573070333371,0.4407933217877215,-0.6094598436895222,0.6233314838739399,-0.598321910114547,1.0860650757231594,0.2758616656683705,-0.4464676173400851,0.5555157513745701,-0.2093360521546437,-0.5400301871155385,-188.15
0.9593394187522848,0.20654526396634076,0.7003142591197952,-0.27615079696047806,1.0262863337140007,0.08136515197773801,0.8407824281754152,3.5739722492065544,0.019903573084729516,2.3611723957479303,0.3958705820914268,-0.1805463273487026,-1.7468752925702509,0.13394029492074427,-1.5873919126874152,1.0335412409210885,1.639559292063353,-0.798446951967026,-1.385753075402125,-1.0049905339747511,-3.471981289191272,-1.4257028464164363,1.1716318299036803,-0.6811903647767501,1.5780588522180192,1.1228353912084332,0.44587313364745457,-2.0732985525422714,0.9041828802413335,-2.099020818618678,-4.475291963925304,-0.2307633327115296,1.6447873592389426,0.07897830914407641,2.9692693844462683,0.10067033082368224,0.4573364406390157,0.7174188246163605,1.8027757754956502,1.5962785291500061,0.5470404864957564,-0.41976217426875295,-1.8876132564271275,-1.7695921708596742,-2.5931359911928458,-0.15274497036790713,-0.020561268038104166,0.09336706000427489,-0.892379943157033,0.2829542364997583,1.1430789952198448,-0.14707171076315098,1.8163797991126722,0.45144690381552277,2.6074390013820765,1.191320412029821,0.8667140509706374,-0.435597299459094,1.7842711969140672,-0.7200874970820588,-2.5138121667983726,1.3664865522926657,2.7063093887838816,1.4437088766497388,6.285850983096554,1.6538982023269602,2.8282486770776862,-0.14263339749739082,1.8065814570626686,-0.769743729262411,0.09367416879372317,1.497992480543093,1.4161306604619455,0.9427166735840404,0.8271157167691697,0.4334127717499105,1.4783641938042826,2.5299831649271485,-0.4316548421944427,2.711455154209822,3.350252039602363,-169.15
-1.011905962245562,-0.3931736852415541,-0.784058661582441,-0.294252513470356,-0.6714103271991297,-0.8025239868685662,0.4498646478632217,-0.5832725074790953,-0.9079435551488338,-0.5101480263781991,-0.6067858558034522,0.19141902565100757,0.6416161826625908,0.17323504198373676,0.6522259855910356,-0.9836436990116597,-0.5683342954644088,-0.05012421272733305,0.48869427424448036,0.2032189925663149,0.5451724881531449,0.342326910609696,-0.5549216328470048,0.03691353093804486,-0.6109091398506376,-1.021169167637009,0.3666416352191279,0.43383188443830506,-1.0549919604010505,0.7033177277295473,0.8519125081486666,-0.8202343029000747,-0.6843374798274611,-0.7880327371982705,-0.635248229655131,-0.9150057074415642,-0.852243865697464,-0.20821985131533774,-0.39725365999886314,-0.49495723714981144,0.29124284409014733,-0.0626817471461119,0.5804336599827301,0.06357693039282446,0.41473304558276286,-1.0582401635083618,-0.7722635179531866,-0.26081198176778453,0.46677502312041674,0.0213994197790604,0.0669684048973663,-0.1253622584123553,-0.45622103852756335,-0.3554254474383487,-0.6267314126591736,-0.8416536920837608,-0.2852135116744999,-0.435597299459094,-0.3116443375709837,-0.18598103861359397,0.7067255967994565,-0.02586432524067582,-0.3160532548995488,-0.6663617119631184,-0.605402164317587,-0.8868656211805309,-0.6423441473387079,-0.14263339749739082,-0.254001301409663,0.7482184666949661,0.07915482060966365,-0.35210604727880596,-0.7445205578883372,-0.26163284146641463,-0.7377552916392036,-0.9765969678991462,-0.2882403498831535,-0.4464676173400851,-0.1575303244354213,-0.4433154069150054,-0.6825070147522346,-181.15
